Sirisawat Juengjaroennirachon,Thepsatri Rajabhat University,lawasri.tru.ac.th,15,refrigeration and air conditioning system | energy saving | energy storage system,https://scholar.google.com/citations?hl=en&user=XYP66SMAAAAJ
Suton Tadee,Thepsatri Rajabhat University,lawasri.tru.ac.th,13,Number Theory,https://scholar.google.com/citations?hl=en&user=SdNpWOUAAAAJ
Rachada Pongprairat,Thepsatri Rajabhat University,lawasri.tru.ac.th,13,English language and linguistics | pronunciation teaching,https://scholar.google.com/citations?hl=en&user=x-cO59MAAAAJ
"Jaengsaengthong,W.","Lecturer at Humanities and Social Sciences, Thepsatri Rajabhat University",lawasri.tru.ac.th,11,Techonology for English Teaching | Reading Strategies,https://scholar.google.com/citations?hl=en&user=19Yqo1MAAAAJ
Yong Joo Kang,"Thompson Rivers University, School of Business and Economics",tru.ca,11,Asset Pricing | Derivatives | Asset Allocation | Monetary Policy,https://scholar.google.com/citations?hl=en&user=G4BkP0MAAAAJ
Hilary Hamilton,Thompson Rivers University,Not Mentioned,11,Intertidal Ecology | Onotogentic Shift,https://scholar.google.com/citations?hl=en&user=yuyma2wAAAAJ
Pornthep Katchamat,Thepsatri Rajabhat University,lawasri.tru.ac.th,11,English and Linguistics,https://scholar.google.com/citations?hl=en&user=QRcbJNEAAAAJ
Natalie Maslowski,Thompson Rivers University,mytru.ca,11,Fire Ecology | Plant Ecology | Forest Dynamics,https://scholar.google.com/citations?hl=en&user=KpE9BmAAAAAJ
lily rose,student Thompson rivers university,Not Mentioned,10,police and justice/ social work,https://scholar.google.com/citations?hl=en&user=avOWIJAAAAAJ
Wallika suksomran,Thepsatri Rajabhat University,lawasri.tru.ac.th,10,Chemistry | Polymer science,https://scholar.google.com/citations?hl=en&user=8xT8uasAAAAJ
Sasilak Rodphotong,Thepsatri Rajabhat University,lawasri.tru.ac.th,9,English Language Teaching,https://scholar.google.com/citations?hl=en&user=MSX5ts8AAAAJ
WARAWUT SA-ARDSIN,Thepsatri Rajabhat university,lawasri.tru.ac.th,8,Physics | Glass | Luminescence | Thermoelectric,https://scholar.google.com/citations?hl=en&user=SIksH8AAAAAJ
Mary Hemmings,Thompson Rivers University,tru.ca,7,Not Mentioned,https://scholar.google.com/citations?hl=en&user=YDHNrrsAAAAJ
Cameron Boyda,Thompson Rivers University,mytru.ca,7,Molecular Biology,https://scholar.google.com/citations?hl=en&user=m9-AyLoAAAAJ
REBECCA FREDRICKSON,"Assistant Teaching Professor, Thompson Rivers University",tru.ca,7,narrative methodologies | creative writing,https://scholar.google.com/citations?hl=en&user=v69AVP4AAAAJ
Shawky Hanana,Thompson Rivers University,zenefits.com,7,Technology,https://scholar.google.com/citations?hl=en&user=eObsGI4AAAAJ
Stefano Zarins Stamato,Thompson Rivers University,mytru.ca,7,Social Network Analysis | Data Visualization | Criminology | Illegal Unreported and Unregulated Fishing,https://scholar.google.com/citations?hl=en&user=t6YHhkMAAAAJ
Chloe Howarth,Thompson Rivers University,mytru.ca,7,Not Mentioned,https://scholar.google.com/citations?hl=en&user=Z9UBLnQAAAAJ
Samuel Meyerhoff,"UBC, Acadia University, Thompson Rivers University, Alumni, Former Associate Professor …",mytru.ca,6,Music | Cognition | Language Learning | ICT | Computer Assisted Language Learning,https://scholar.google.com/citations?hl=en&user=zJBbqYsAAAAJ
Muhammad Yasir Babar,Thompson Rivers University,mytru.ca,6,Digital Learning  Educational Technology …,https://scholar.google.com/citations?hl=en&user=brMiOMEAAAAJ
Thanin Intharawiset,Rajabhat Thepsati University,lawasri.tru.ac.th,6,เทคโนโลยีทางการศึกษา นวัตกรรมทางการศึกษา,https://scholar.google.com/citations?hl=en&user=If0uZroAAAAJ
Suriya Hanphichai,"Assistant Professor of Public Administration, Thepsatri Rajabhat University",lawasri.tru.ac.th,5,Public Administration | Political Economy | Administrative Law,https://scholar.google.com/citations?hl=en&user=t5M5OlgAAAAJ
Pichit Uantrai,Thepsatri Rajabhat University,lawasri.tru.ac.th,5,Teaching and Learning in Engineering | Telecommunication | STEM-Ed,https://scholar.google.com/citations?hl=en&user=2zD5gwEAAAAJ
Dinesh Ramoo,"Lecturer, Thompson Rivers University",tru.ca,4,Psycholinguistics | Neuropsychology | Cognitive Psychology | Computational Modelling,https://scholar.google.com/citations?hl=en&user=2wufOz8AAAAJ
Jonas Airon Roman,"Student, Thompson Rivers University",mytru.ca,4,Gerontology | Tourism | Education,https://scholar.google.com/citations?hl=en&user=W3lU0VQAAAAJ
Kanyarat Autapao,"Assistant professor, Thepsatri Rajabhat University",lawasri.tru.ac.th,4,Education and Technology,https://scholar.google.com/citations?hl=en&user=gUbMKYgAAAAJ
Apirat Siraworakun,Thepsatri Rajabhat University,lawasri.tru.ac.th,4,Number Theory | Hyperstructures,https://scholar.google.com/citations?hl=en&user=nA-cYGEAAAAJ
Lorraine Weaver,Thompson Rivers University,mytru.ca,3,Education,https://scholar.google.com/citations?hl=en&user=SETmpZ4AAAAJ
Phosri p,Thepsatri Rajabhat University,lawasri.tru.ac.th,3,Numerical Computation,https://scholar.google.com/citations?hl=en&user=ypzHkiMAAAAJ
wendy krauza,Thompson Rivers University,tru.ca,2,service-learning,https://scholar.google.com/citations?hl=en&user=ZKzVvuIAAAAJ
Thannicha Thongyoo,"Computer Science, Thepsatri Rajabhat University",lawasri.tru.ac.th,2,NLP | ML | IR | TM | DS,https://scholar.google.com/citations?hl=en&user=NPZMuVEAAAAJ
Marcus CP Atkins,Thompson Rivers University,mytru.ca,2,Population Ecology | Animal Behaviour | Carnivore Biology | Herpetology | Ursids,https://scholar.google.com/citations?hl=en&user=HLeRnycAAAAJ
sunthree wiphatkrut,Thepsatri Rajabhat University,lawasri.tru.ac.th,2,Business | Innovation,https://scholar.google.com/citations?hl=en&user=YVjI4PgAAAAJ
Natalia Popa Antalovschi,Thompson Rivers University,mytru.ca,2,Finance | Statistics | Accounting | Math,https://scholar.google.com/citations?hl=en&user=4ybukJEAAAAJ
Thannicha Thongyoo,Thepsatri Rajabhat University,lawasri.tru.ac.th,2,AI | NLP | ML | TM | DS,https://scholar.google.com/citations?hl=en&user=YzuLklUAAAAJ
Aumthip Srithong เอื้อมทิพย์ ศรีทอง,"Associate Professor of Sociology, Thepsatri Rajabhat University",lawasri.tru.ac.th,1,Educational Sociology | Cultural Anthropology | Social Development,https://scholar.google.com/citations?hl=en&user=kVipvF0AAAAJ
Juan B Caldera Noriega,Open Learning Faculty Member Thompson Rivers University,tru.ca,1,Research Methods | Marketing Research | Biochemistry | Food technology | Spanish,https://scholar.google.com/citations?hl=en&user=VZ1ywM4AAAAJ
Waraporn Subruangthong,Thepsatri Rajabhat University,lawasri.tru.ac.th,1,การจัดการศึกษา นโยบายสาธารณะ เศรษฐกิจ,https://scholar.google.com/citations?hl=en&user=sJykmDgAAAAJ
Alyssa Holt,"Research Assistant, Thompson Rivers University",mytru.ca,1,criminalization | feminism | equity | intersectionality | anti-oppressive social work,https://scholar.google.com/citations?hl=en&user=G-Idu-MAAAAJ
Sasiwimon Sutthisan,Thepsatri Rajabhat University,lawasri.tru.ac.th,1,English Language and Culture | English Camps,https://scholar.google.com/citations?hl=en&user=9GbOBeAAAAAJ
Kanya Kongsongnoen,Thepsatri Rajabhat University,lawasri.tru.ac.th,1,English Language Teaching,https://scholar.google.com/citations?hl=en&user=CtsV6_MAAAAJ
Skul Kamnuanchai,Thepsatri Rajabhat University,lawasri.tru.ac.th,1,Machine Learning,https://scholar.google.com/citations?hl=en&user=FzGcCEAAAAAJ
Phatsayakorn laosawatdikul,Thepsatri Rajabhat University,lawasri.tru.ac.th,1,Educational Administration Psychology,https://scholar.google.com/citations?hl=en&user=cdJ3zzEAAAAJ
ratchanok suanseda,Thepsatri Rajabhat University,lawasri.tru.ac.th,1,business,https://scholar.google.com/citations?hl=en&user=yeNZcuUAAAAJ
panitsupa thampramuan,Thepsatri Rajabhat University,lawasri.tru.ac.th,1,Business and management | Enterpinure,https://scholar.google.com/citations?hl=en&user=sXHfiqkAAAAJ
Phensiri Khongsit,Thepsatri Rajabhat University,lawasri.tru.ac.th,1,วิทยาศาสต์และเทคโนโลยีการอาหาร,https://scholar.google.com/citations?hl=en&user=vHJbQ0oAAAAJ
Sunchai Chucheep,"Lecturer of Educational Administration, Thepsatri Rajabhat University",lawasri.tru.ac.th,1,Education | Educational Administration,https://scholar.google.com/citations?hl=en&user=_PjCB4wAAAAJ
Tara Chambers,"Thompson Rivers University, University of Saskatchewan",mail.usask.ca,Not Mentioned,Milton | Hobbes | Paradise Lost | Early Modern | Renaissance,https://scholar.google.com/citations?hl=en&user=6P6o9QoAAAAJ
Alycia Aird,Thompson Rivers University,mytru.ca,Not Mentioned,Not Mentioned,https://scholar.google.com/citations?hl=en&user=jLg-p3YAAAAJ
Phanthip Petchvichit,"Lecturer, Thepsatri Rajabhat University",lawasri.tru.ac.th,Not Mentioned,religious history | history | biblical archeology | anthopology | sociology,https://scholar.google.com/citations?hl=en&user=mmFQAJ8AAAAJ
Tanachai Pathomrat,Thepsatri Rajabhat  University,lawasri.tru.ac.th,Not Mentioned,Computer  Science | Computer Education,https://scholar.google.com/citations?hl=en&user=PLjxJMUAAAAJ
Evan Mackay,Thompson Rivers University,tru.ca,Not Mentioned,Not Mentioned,https://scholar.google.com/citations?hl=en&user=nax947IAAAAJ
Dipak Parmar,Thompson Rivers University,mytru.ca,Not Mentioned,Automation | Artificial Intelligence | Open Source | Community Service Learning,https://scholar.google.com/citations?hl=en&user=EAcWWgUAAAAJ
Sasitorn wachirapanyapong,Thepsatri rajabhat university,lawasri.tru.ac.th,Not Mentioned,Management,https://scholar.google.com/citations?hl=en&user=wNBtw7UAAAAJ
Phennapa Joomponpong (เพ็ญนภา จุมพลพงษ์),"Thepsatri Rajabhat University, Thailand",lawasri.tru.ac.th,Not Mentioned,Innovation | Digital and Technology | Computer | Information Technology | Mobile Commerce,https://scholar.google.com/citations?hl=en&user=h0WouI4AAAAJ
ไชยพล กลิ่นจันทร์,Thepsatri Rajabhat University,lawasri.tru.ac.th,Not Mentioned,AR VR ระบบสารสนเทศ,https://scholar.google.com/citations?hl=en&user=-GK7sNUAAAAJ
Lily Ragsdale,Thompson Rivers University,tru.ca,Not Mentioned,Herpetology | Ecology,https://scholar.google.com/citations?hl=en&user=n3SSHXwAAAAJ
Kusuma Ruangpattanakul,"Lecturer of English, Thepsatri Rajabhat University",lawasri.tru.ac.th,Not Mentioned,English teaching and learning | English writing | Written Corrective feedback,https://scholar.google.com/citations?hl=en&user=swMGGjMAAAAJ
JOHN ERIAYE THOMPSON,"Lecturer in Law, Rivers State University",ust.edu.ng,Not Mentioned,property law | Commercial law and Arbitration,https://scholar.google.com/citations?hl=en&user=vY7_2iIAAAAJ
Natthanan Pimon,Thepsatri Rajabhat University,lawasri.tru.ac.th,Not Mentioned,Logistics | Industrial Management | TQM,https://scholar.google.com/citations?hl=en&user=2PgYF6kAAAAJ
Chotiwut Prasopsuk,Thepsatri Rajabhat University,lawasri.tru.ac.th,Not Mentioned,Engineering Education | heat transfer | Drying,https://scholar.google.com/citations?hl=en&user=0EOG1rwAAAAJ
Satitporn Ketsakoon,Thepsatri Rajabhat University,lawasri.tru.ac.th,Not Mentioned,Electrical Engineering,https://scholar.google.com/citations?hl=en&user=jYxBmNwAAAAJ
Naruemonwan Sukmaitree,Thepsatri Rajabhat University,lawasri.tru.ac.th,Not Mentioned,Computer and Information Technology | Digital | Marketing | Tourism,https://scholar.google.com/citations?hl=en&user=sM7WyTwAAAAJ
Ketwadee Hirunpong,Thepsatri Rajabhat University,lawasri.tru.ac.th,Not Mentioned,packaging design | product design | graphic design,https://scholar.google.com/citations?hl=en&user=Hmvw7lwAAAAJ
Itt Ranok,Thepsatri Rajabhat University,lawasri.tru.ac.th,Not Mentioned,Product Design | Ceramics Design | Ceramics Art | Computer Graphic,https://scholar.google.com/citations?hl=en&user=AlE7HwEAAAAJ
Gannigar Onsamlee,Thepsatri Rajablat University,lawasri.tru.ac.th,Not Mentioned,Food science and Technology | food chemistry,https://scholar.google.com/citations?hl=en&user=H6xFJqkAAAAJ
Surayut Tongkum,Thepsatri Rajabhat University,lawasri.tru.ac.th,Not Mentioned,Management | Digital Business,https://scholar.google.com/citations?hl=en&user=V4KjuecAAAAJ
Jitlada Rodploy,Thepsatri Rajabhat University,lawasri.tru.ac.th,Not Mentioned,Business | Human Management,https://scholar.google.com/citations?hl=en&user=vmL-sHgAAAAJ
Sasitorn Wachirapanyapong,Thepsatri Rajabhat University,lawasri.tru.ac.th,Not Mentioned,้Human resource management | Business | Organization Administration | IN,https://scholar.google.com/citations?hl=en&user=H_uuyVcAAAAJ
usanee jittimanee,Thepsastri Rajabhat University,lawasri.tru.ac.th,Not Mentioned,Logistics and Supply Chain | Management | Business | Marketing,https://scholar.google.com/citations?hl=en&user=QS6GVSMAAAAJ
Hongsakul Mesnukul,Thepsatri Rajabhat University,lawasri.tru.ac.th,Not Mentioned,tourism | hospitality | authenticity | hotel | service industry,https://scholar.google.com/citations?hl=en&user=__WPOU0AAAAJ
punnipa dechphol,Thepsatri Rajabhat University,lawasri.tru.ac.th,Not Mentioned,Communication,https://scholar.google.com/citations?hl=en&user=h3EIJoMAAAAJ
Suwattana Sanguanrat,Thepsatri Rajabhat University,lawasri.tru.ac.th,Not Mentioned,Curriculum and Instruction,https://scholar.google.com/citations?hl=en&user=tyZi3qgAAAAJ
Warangkana Komnoy,"Lecturer of Testing and Educational Measurement, Thepsatri Rajabhat University",lawasri.tru.ac.th,Not Mentioned,Measurement | Assessment | Evaluation | Educational Research and Data Analyticse,https://scholar.google.com/citations?hl=en&user=Rzx3cmwAAAAJ
kathavut sriya,Thepsatri Rajabhat University,lawasri.tru.ac.th,Not Mentioned,พลศึกษา,https://scholar.google.com/citations?hl=en&user=wl-sUVQAAAAJ
