KAMMARI RAVITJEA,"PhD Student Electronics Sciecne and Engineering, University of Hyderabad",uohyd.ac.in,2,RF/Wireless Communication IC Design,https://scholar.google.com/citations?hl=en&user=JrGKBSsAAAAJ
Krishnaiah B,"Asst. Professor, University of Hyderabad",uohyd.ac.in,2,Indian Writing in English | Dalit Literature | Women Studies | Postcolonial Studies,https://scholar.google.com/citations?hl=en&user=VjgUfeEAAAAJ
Akash Kumar Tarai,"Research Fellow, ACRHEM, University of Hyderabad",uohyd.ac.in,2,Laser Induced Breakdown Spectroscopy … | Raman Spectroscopy | Machine Learning,https://scholar.google.com/citations?hl=en&user=3q74S1kAAAAJ
Bongurala Gangadhar,"NALSAR University of Law, Hyderabad",nalsar.ac.in,2,Law and Public Policy | Environmental Law | International Law | Social Work | Traditional Knowledge,https://scholar.google.com/citations?hl=en&user=K5qpyp4AAAAJ
S Shaji,University of Hyderabad,Not Mentioned,2,International Relations,https://scholar.google.com/citations?hl=en&user=R7Jid6AAAAAJ
Prasanta Moharaj,"PhD sociology, University of Hyderabad",uohyd.ac.in,2,Environmental Sociology | Climate Change | Sustainable Development | Migration | Sociology of Development,https://scholar.google.com/citations?hl=en&user=3_9oERoAAAAJ
ipsita pradhan,University of Hyderabad,srmap.edu.in,2,Sociology of Gender | Urban Studies | Sociology of Consumption,https://scholar.google.com/citations?hl=en&user=eQEheZMAAAAJ
Abhishek Malhotra,University of Hyderabad,Not Mentioned,2,Urban Economics | Public Finance | Transport Economics,https://scholar.google.com/citations?hl=en&user=DigfKRgAAAAJ
Dr. Debasmita Chand,"POST DOCTORAL FELLOW, UNIVERSITY OF HYDERABAD",censusindia.gov.in,2,Disability Studies | Social exclusion and inclusion,https://scholar.google.com/citations?hl=en&user=gExdKfQAAAAJ
Shishir Kumar Singh,University of Hyderabad,Not Mentioned,2,Financial Inclusion | Banking,https://scholar.google.com/citations?hl=en&user=3XJNEDwAAAAJ
Bharti Kotarya,University of Hyderabad,uohyd.ac.in,2,Life sciences | Plant Biotech | Nanotechnology,https://scholar.google.com/citations?hl=en&user=5G3rIZwAAAAJ
Mitaja Chakraborty,"Doctoral Student, University of Hyderabad",uohyd.ac.in,2,Not Mentioned,https://scholar.google.com/citations?hl=en&user=0LXSi8UAAAAJ
akshay kumar,University of hyderabad,uohyd.ac.in,2,Partial Differential Equations | Conservation laws | Hyperbolic equation,https://scholar.google.com/citations?hl=en&user=PI_UCvgAAAAJ
Tushar Ghadage,"Research Scholar, University of Hyderabad",uohyd.ac.in,2,Anthropology | Dalit Studies | Religion | Conversion | Social Exclusion,https://scholar.google.com/citations?hl=en&user=L3D_sosAAAAJ
DS Prasad,"Associate Professor of Finance, IBS, Hyderabad, IFHE University",ibsindia.org,2,Finance,https://scholar.google.com/citations?hl=en&user=pMcfhKcAAAAJ
Mayukha Chihnitha K,"NALSAR University of Law, Hyderabad",nalsar.ac.in,2,Criminal law | public policy | criminal psychology | forensic psychology,https://scholar.google.com/citations?hl=en&user=jAyYZ6kAAAAJ
Saurav Chennuri,"Indian Insitute of technology Hyderabad, Boston University",bu.edu,2,Deep Learning | Computer Vision | Natural Language processing,https://scholar.google.com/citations?hl=en&user=5WyCoaoAAAAJ
Arun.B,"Research Scholar, University of Hyderabad",uohyd.ac.in,2,Microwave Measurements | Magnetic and Dielectric Thin Film | Magnetoelectric Multilayers,https://scholar.google.com/citations?hl=en&user=Su9nLc4AAAAJ
Soumak Nag,"Researcher, University of Hyderabad",uohyd.ac.in,2,Population Dynamics | Partial Differential Equations,https://scholar.google.com/citations?hl=en&user=vKPgLzcAAAAJ
Pranitha Sanda,University of Hyderabad,uohyd.ac.in,2,Digital Forensics | Blockchain,https://scholar.google.com/citations?hl=en&user=Rw1UeuMAAAAJ
Venkata Atreya Sai,"Research Assistant, University of Hyderabad",uohyd.ac.in,2,Clinical Nephrology | Diabetic Kidney Disease | Sequencing.,https://scholar.google.com/citations?hl=en&user=PFYLxiwAAAAJ
Gautam Murthy,"… ,CENTRE FOR INDIAN OCEAN STUDIES,OSMANIA UNIVERSITY,HYDERABAD",Not Mentioned,1,INTERNATIONAL ECONOMIC RELATIONS | ASEAN | SOUTH EAST ASIA,https://scholar.google.com/citations?hl=en&user=tSW5Q80AAAAJ
Biswajit jena,"Research Scholar, University of Hyderabad",uohyd.ac.in,1,Linguistics | SFL | Sociolinguistics | Conversation Analysis,https://scholar.google.com/citations?hl=en&user=EumPIyIAAAAJ
Laxminarayana Pappula,"Professor of Mechanical Engineering, Osmania University, Hyderabad",osmania.ac.in,1,Manufacturing | EDM | Surface roughness,https://scholar.google.com/citations?hl=en&user=j2WsgcwAAAAJ
Sarath Chandra,"University of Hyderabad, Jawaharlal Nehru Technological University Hyderabad",Not Mentioned,1,Bioinformatics | Machine Learning | Artificial intelligence | Viral Infectious Deseases,https://scholar.google.com/citations?hl=en&user=YBlDTHcAAAAJ
Seshu Bai Vummethala,University of Hyderabad,uohyd.ac.in,1,Condensed matter Physics | Materials science,https://scholar.google.com/citations?hl=en&user=1AohCJAAAAAJ
Arshad Kalliyil,University of Hyderabad,Not Mentioned,1,Circadian rhythms | Chronobiology | Reproductive physiology,https://scholar.google.com/citations?hl=en&user=VOxrhYcAAAAJ
Dhaneswar Behera,"University of Hyderabad, Telangana, India",uohyd.ac.in,1,Education for Tribal | School Education | & Policy Analysis,https://scholar.google.com/citations?hl=en&user=yIy9uSEAAAAJ
Sandeep Kumar,University of hyderabad,uohyd.ac.in,1,AI | Machine Learning | IoT,https://scholar.google.com/citations?hl=en&user=IJEeHkEAAAAJ
Mendem Bapuji,University of Hyderabad,uohyd.ac.in,1,Documentary Linguistics | Endangered Languages,https://scholar.google.com/citations?hl=en&user=RMRCF0EAAAAJ
Abrar hussain  Qadri,University of Hyderabad,uohyd.ac.in,1,Nephrology | structural Biology,https://scholar.google.com/citations?hl=en&user=z5PWA60AAAAJ
Dr. Hemaraju Pollayi,"Associate Professor, Department of Civil Engineering, GITAM University Hyderabad",gitam.edu,1,Multifunctional Sustainable Materials | RS & GIS | Damage Mechanics | AI & ML in Civil Engineering,https://scholar.google.com/citations?hl=en&user=v3NuRc0AAAAJ
Kanki Hazarika,University of Hyderabad,Not Mentioned,1,Gender and Society | Feminist Media Studies | Feminist Research Methodology | Women and Development | Mass Communication Theory,https://scholar.google.com/citations?hl=en&user=AaBaqVwAAAAJ
Oindrila Mukherjee,University of Hyderabad,uohyd.ac.in,1,Behavioural Cardiology | Health Psychology | Positive Health | Positive Psychology,https://scholar.google.com/citations?hl=en&user=Al_QO1YAAAAJ
KRISHNAIAH K,"School of HumanIties, University of Hyderabad",uohyd.ac.in,1,New media | Poltical Compaign | Culture and Society | Performing Arts & Films | Visual Aesthetics.,https://scholar.google.com/citations?hl=en&user=LGFKgGsAAAAJ
Sanjeevani Sudha Jena,"Research Scholar, University of Hyderabad",uohyd.ac.in,1,Inclusive Education,https://scholar.google.com/citations?hl=en&user=WP9NAzsAAAAJ
Anas Ibnu Basheer,"Project JRF, University of Hyderabad",tropmet.res.in,1,Aerosols | Airquality | Meteorology,https://scholar.google.com/citations?hl=en&user=cZjURYcAAAAJ
DEVARAKONDA PAVAN KUMAR,"… , Department of Management, Aurora's PG College, Hyderabad, Osmania University",apgcr.ac.in,1,Marketing | Research and Statistics,https://scholar.google.com/citations?hl=en&user=D5aXez4AAAAJ
Ani Nibisha,University of Hyderabad,uohyd.ac.in,1,Geophysics,https://scholar.google.com/citations?hl=en&user=PF9hoV4AAAAJ
Taraka MR Balla,"Visiting Researcher at University of Stuttgart, Germany. Research Scholar at IIT Hyderabad …",iith.ac.in,1,Strengthening using composite materials | Structural Dynamics | Concrete Structures | Prestress buildins and bridges | Retrofitting,https://scholar.google.com/citations?hl=en&user=mkX6WhsAAAAJ
Rakesh M Krishnan,University of Hyderabad,uohyd.ac.in,1,Not Mentioned,https://scholar.google.com/citations?hl=en&user=m6JCkV4AAAAJ
GOMASU SREENU,University of Hyderabad,uohyd.ac.in,1,Energy storage capacitors | email: 18etpm01@uohyd.ac.in,https://scholar.google.com/citations?hl=en&user=c2f3kJMAAAAJ
Joydev Halder,University of Hyderabad,uohyd.ac.in,1,Partial differential equations,https://scholar.google.com/citations?hl=en&user=FBjqmgwAAAAJ
pandeeti obaiah,"School of Chemistry, University of Hyderabad",Not Mentioned,1,Not Mentioned,https://scholar.google.com/citations?hl=en&user=LnmQqPkAAAAJ
NaveenKumar Mogurampally,"Research Scholar, University of Hyderabad",Not Mentioned,1,High Energy Physics - Thermal Field Theories,https://scholar.google.com/citations?hl=en&user=Xvs62X8AAAAJ
Naorem Ronald Reagan Singh,University of Hyderabad,Not Mentioned,1,Plant nutrition | plant biotechnology | plant molecular biology | agricultural nanotechnology | plant physiology,https://scholar.google.com/citations?hl=en&user=sYofVoEAAAAJ
GOVIND N,University of Hyderabad,uohyd.ac.in,1,Not Mentioned,https://scholar.google.com/citations?hl=en&user=6izrjYAAAAAJ
Tadiboina Veera Sankar,University of hyderabad,uohyd.ac.in,1,Alternative oxidase in plants | Molecular biology | rDNA techonoly | Structural | Biochemical and biophysical characterization …,https://scholar.google.com/citations?hl=en&user=qN6MAM4AAAAJ
Ritesh Singh Maurya,"PhD, School of Chemistry, University of Hyderabad",uohyd.ac.in,1,Molecular Materials | Phase Change Materials,https://scholar.google.com/citations?hl=en&user=8BK3bxYAAAAJ
Shankhanil Ghosh,"School of Computer and Information Sciences, University of Hyderabad",uohyd.ac.in,1,Deep learning | machine learning | NLP,https://scholar.google.com/citations?hl=en&user=1z3Hb_8AAAAJ
chinta veena,Jawaharlal Nehru Technology University of Hyderabad,kpritech.ac.in,1,Cloud computing,https://scholar.google.com/citations?hl=en&user=rV0d0NMAAAAJ
Abhijit Debnath,"Assistant Professor of Linguistics (Contractual), University of Hyderabad.",uohyd.ac.in,1,Psycholinguistics | Syntax | Computational Linguistics,https://scholar.google.com/citations?hl=en&user=mrx4TsEAAAAJ
Md Fasihuddin,"… of Computer Science Engineering, Maulana Azad National Urdu University,Hyderabad,TS …",manuu.edu.in,1,Machine Learning | Internet of Things | Cloud Computing,https://scholar.google.com/citations?hl=en&user=IH1PDc4AAAAJ
Avantika Agarwal,"PhD Scholar, University of Hyderabad",uohyd.ac.in,1,Bioinformatics,https://scholar.google.com/citations?hl=en&user=hJJrQBQAAAAJ
Anagha Sreedharan,"Research Scholar, University of Hyderabad",uohyd.ac.in,1,Optics,https://scholar.google.com/citations?hl=en&user=dElU3JgAAAAJ
R Radha,University of Hyderabad,uohyd.ac.in,1,Hyperbolic Systems | Partial Differential Equations,https://scholar.google.com/citations?hl=en&user=j-9owSEAAAAJ
Aysha Thasleema,"Research Scholar, Centre for Health Psychology, University of Hyderabad",uohyd.ac.in,1,Child and adolescent health | Executive functioning | Health risk behaviours | Positive psychology,https://scholar.google.com/citations?hl=en&user=sgsd_lcAAAAJ
Pragya Pyasi,"Assistant Professor in Music, University of Hyderabad",uohyd.ac.in,1,Music Research,https://scholar.google.com/citations?hl=en&user=WDJs1fYAAAAJ
MOHAN VENKATESH PALANI,Doctoral Research Fellow at University of Hyderabad,uohyd.ac.in,1,MARKETING,https://scholar.google.com/citations?hl=en&user=vqg7Gv8AAAAJ
Snehal Masne,Associated with University of Hyderabad,techproceed.com,Not Mentioned,Cloud computing,https://scholar.google.com/citations?hl=en&user=uJtsRy0AAAAJ
Shiv Kumar,"Student of Computer Science, University of Hyderabad",idrbt.ac.in,Not Mentioned,Software Engineering | Formal Verication | Abstract Interpretation,https://scholar.google.com/citations?hl=en&user=7iH94GgAAAAJ
Gautam Satapathy,University of Hyderabad,Not Mentioned,Not Mentioned,Modernity | Enlightenment | Ethics | Social Theory | Indian Philosophy,https://scholar.google.com/citations?hl=en&user=bycr3owAAAAJ
Latha Gadepaka,University of Hyderabad,Not Mentioned,Not Mentioned,AINN | PPDM | ML & Data Science,https://scholar.google.com/citations?hl=en&user=1dmIq98AAAAJ
Dr.Sakkeer v,"… Professor, Maulana Azad Naational Urdu University, School of Education,Hyderabad",Not Mentioned,Not Mentioned,Education,https://scholar.google.com/citations?hl=en&user=eCcqim8AAAAJ
tufail ahmad,"… & Communication Engineering, Maulana Azad National Urdu University-Hyderabad",manuu.ac.in,Not Mentioned,VLSI & Embedded System Design | Digital Design | Communication System,https://scholar.google.com/citations?hl=en&user=LitZ2h4AAAAJ
baishali ghosh,University of Hyderabad,uohyd.ernet.in,Not Mentioned,visual studies | architecture | textile | critical theory,https://scholar.google.com/citations?hl=en&user=OS8fdikAAAAJ
Pejjai Nagaraju,"Research Scholar, Department of Theatre arts, University of Hyderabad",uohyd.ac.in,Not Mentioned,Scenography,https://scholar.google.com/citations?hl=en&user=Dsoew2cAAAAJ
MUNAF SHAIK ABDUL,University of Hyderabad,uohyd.ernet.in,Not Mentioned,Archaeological Anthropology | Indian Prehistory | Ethnoarchaeology,https://scholar.google.com/citations?hl=en&user=Psr902IAAAAJ
Sriparna Das,University of Hyderabad,uohyd.ernet.in,Not Mentioned,Translation Studies | Literature and Gender Studies | Language and Politics,https://scholar.google.com/citations?hl=en&user=J54yPUYAAAAJ
prakash chittoor,University of Hyderabad,Not Mentioned,Not Mentioned,Public Policy and Urban Studies,https://scholar.google.com/citations?hl=en&user=bACMmgsAAAAJ
Dr. Janga Babu Rao,University of Hyderabad,uohyd.ac.in,Not Mentioned,Political Theory | Western Political Thought | IR & Gender Policy,https://scholar.google.com/citations?hl=en&user=deINVAUAAAAJ
Sipoy Sarveswar,University of Hyderabad,Not Mentioned,Not Mentioned,Socio-Cultural Anthropology | Kinship and Caste Studies | Non-Kinship Groups | Third Sector Research,https://scholar.google.com/citations?hl=en&user=pVm7uDsAAAAJ
Siddharth Satpathy,"Assistant Professor, Department of English, University of Hyderabad",Not Mentioned,Not Mentioned,English Literature in the Eighteenth and … | South Asian Studies | Post Colonial Thought | World Literature | Int,https://scholar.google.com/citations?hl=en&user=e_QYYl4AAAAJ
Dr. DVK Vasudean (Violin Vasu),Music teacher in Campus School University of Hyderabad,Not Mentioned,Not Mentioned,Music Education | Music Technology and Cognition,https://scholar.google.com/citations?hl=en&user=xHW22t4AAAAJ
Anita Nisargandha,University of Hyderabad,Not Mentioned,Not Mentioned,Language and Culture | Language textbooks | Textbook Evaluation | Intercultural Communicative Competence,https://scholar.google.com/citations?hl=en&user=TK0Q8CAAAAAJ
Dr Prasanth Kumar Munnangi,University of Hyderabad,Not Mentioned,Not Mentioned,… of Knowledge.  Science Culture and Society …,https://scholar.google.com/citations?hl=en&user=p-OS_mMAAAAJ
Murali manohar gogulamudi,"Post doctoral fellow, University of Hyderabad",uohyd.ac.in,Not Mentioned,political science | human rights | china,https://scholar.google.com/citations?hl=en&user=WlRz4iMAAAAJ
Chanchal Kumari,"University of Hyderabad, Mahatma Gandhi Antarrashtriya Hindi Vishwavidyalaya Wardha",Not Mentioned,Not Mentioned,Hindi | Education | Gender,https://scholar.google.com/citations?hl=en&user=KHC8TygAAAAJ
S SWAROOP SIRAPANGI,"Ph.D., Research Scholar, Department of Political Science, University of Hyderabad",uohyd.ac.in,Not Mentioned,Caste | Religion | Reservations | Secularism | Indian Politics,https://scholar.google.com/citations?hl=en&user=4nJtMaoAAAAJ
Wesly Kumar VSJ,University of Hyderabad,uohyd.ac.in,Not Mentioned,education | Exclusion | Dalits,https://scholar.google.com/citations?hl=en&user=qPZwRcYAAAAJ
vishnu eesam,"Research Scholar ,University of Hyderabad",uohyd.ac.in,Not Mentioned,Computational Physics | Computational Biology | Systems Biology | Complex Systems,https://scholar.google.com/citations?hl=en&user=wz0grlAAAAAJ
Dr. Bhimrao Bhosale,University of Hyderabad,Not Mentioned,Not Mentioned,Systemic Functional Linguistics and Stylistics,https://scholar.google.com/citations?hl=en&user=auDBZFIAAAAJ
Dr. P Sarath Chandra,"Assistant Professor of English, Maulana Azad National Urdu University, Hyderabad",manuu.edu.in,Not Mentioned,Translation studies | Language Teaching and Syllabus Design | Curriculum Development and Material … | Soft Skills,https://scholar.google.com/citations?hl=en&user=pUlo8twAAAAJ
Meenakshi Srihari,"Research Assistant, University of Hyderabad",uohyd.ac.in,Not Mentioned,Narrative Medicine | Medical Humanties | Graphic Medicine | Transmedia Studies,https://scholar.google.com/citations?hl=en&user=QRRjMX8AAAAJ
Shahal B,University of Hyderabad,uohyd.ac.in,Not Mentioned,media studies,https://scholar.google.com/citations?hl=en&user=4XsgvxEAAAAJ
saarthak dulgaj,"Research Scholar, University of Hyderabad",uohyd.ac.in,Not Mentioned,Multiferroic,https://scholar.google.com/citations?hl=en&user=7kMXxdoAAAAJ
indira priyadarsini Jagiripu,"Research scholar ,school of management studies,  University of Hyderabad",uohyd.ac.in,Not Mentioned,Machine learning | NLP | deep learning | neural networks,https://scholar.google.com/citations?hl=en&user=98uoD0wAAAAJ
Vittal Rathod,"Doctoral Research Scholar, University of Hyderabad",uohyd.ac.in,Not Mentioned,Education,https://scholar.google.com/citations?hl=en&user=WzpoTNgAAAAJ
Aradhana Mariam Philips,University of Hyderabad,Not Mentioned,Not Mentioned,Diabetes | Cancer | Obesity,https://scholar.google.com/citations?hl=en&user=sbtbvvIAAAAJ
Vandana Raku,University of Hyderabad,jainuniversity.ac.in,Not Mentioned,Linguistics | Cognitive linguistics | Sociolinguistics,https://scholar.google.com/citations?hl=en&user=PKy9ZzYAAAAJ
Metlapalli Durga Anand Saibabu,"Research Scholar, University of Hyderabad",uohyd.ac.in,Not Mentioned,Total synthesis of  Natural Products (Alkaloids …,https://scholar.google.com/citations?hl=en&user=8OVIa2kAAAAJ
Pradeep Attri,University of Hyderabad,uohyd.ac.in,Not Mentioned,aerosol modeling | WRF-CHEM | VOCS | ORGANIC CARBON,https://scholar.google.com/citations?hl=en&user=h0R5qcYAAAAJ
Laghari Barkat Ali,"Assistant Professor of Physics,GC University Hyderabad Sindh Pakistan",Not Mentioned,Not Mentioned,high energy Physics,https://scholar.google.com/citations?hl=en&user=KkLggRQAAAAJ
Rajesh Kumar,University of Hyderabad,uohyd.ac.in,Not Mentioned,Economics,https://scholar.google.com/citations?hl=en&user=0bujrQMAAAAJ
Monaachary Kammari,"Research Scholar, University of Hyderabad",uohyd.ac.in,Not Mentioned,Social Network Analysis | Machine Learning,https://scholar.google.com/citations?hl=en&user=ZcOglQkAAAAJ
Surya Neeragatti,"PhD scholar, University of Hyderabad",uohyd.ac.in,Not Mentioned,Healthcare Management | Healthcare Technology and Organizational …,https://scholar.google.com/citations?hl=en&user=apdR6lIAAAAJ
heerock jyoti baruah,"PhD Scholar, Department of Anthropology, University of Hyderabad",Not Mentioned,Not Mentioned,livelihood | adaptation | human ecology | climate change,https://scholar.google.com/citations?hl=en&user=YGcIPAcAAAAJ
Emmadi Naveen Kumar,"Research Scholar, School of Economics, University of Hyderabad",dsr.edu.in,Not Mentioned,Agricultural Economics | Migration | Labour Economics | Development Economics,https://scholar.google.com/citations?hl=en&user=KpGX3rQAAAAJ
MOHSIN FURKH DAR,University of Hyderabad,uohyd.ac.in,Not Mentioned,Deep Learning in Medical Image Analysis,https://scholar.google.com/citations?hl=en&user=aRwrhwoAAAAJ
Ashish V Prabhakar,University of Hyderabad,uohyd.ac.in,Not Mentioned,Urban Studies | Environmental Sociology | Political Ecology,https://scholar.google.com/citations?hl=en&user=cr7o9p0AAAAJ
Dr.C.Mallesha,"Assistant Professor, School of Management, Anurag University, Hyderabad,TS, India.",anurag.edu.in,Not Mentioned,IS Audit | Banking Technology | Finance and Accounting | Entrepreneurship | Taxation.,https://scholar.google.com/citations?hl=en&user=pPzp_5kAAAAJ
G Srinivasa Yeshwanth,"UG-Student, Dept. of ECE, JNT University Hyderabad, JNTUH, India",mrcet.ac.in,Not Mentioned,Medical Imaging | IoT | Wireless Communications,https://scholar.google.com/citations?hl=en&user=hfPjh7EAAAAJ
SANJAY CHAKRAVARTHY GOTRU,University of Hyderabad,Not Mentioned,Not Mentioned,International Relations | Foreign Policy,https://scholar.google.com/citations?hl=en&user=2PCoI84AAAAJ
Naresh  Annem,University of Hyderabad,uohyd.ac.in,Not Mentioned,Translation Studies | Indian Literature in Translation | Indian Writings in English | Post-Colonial Literature,https://scholar.google.com/citations?hl=en&user=xKBPmKYAAAAJ
Prithivi Raj,"… Professor, Narsee Monjee Institute of Management Studies (NMIMS) University, Hyderabad",nmims.edu,Not Mentioned,Procedural Law | Property & Land Law | Constitutional Philosophy | Criminal Law,https://scholar.google.com/citations?hl=en&user=SSGCEHIAAAAJ
Himadri Mukherjee,"Graduate Student, Department Of History, University Of Hyderabad",uohyd.ac.in,Not Mentioned,Political History | 20th Century Bengal | Colonial Bengal,https://scholar.google.com/citations?hl=en&user=WaTlfvYAAAAJ
Dr. J. Rani Ratna Prabha,University of Hyderabad,uohyd.ac.in,Not Mentioned,Socio economic exclusion and inclusion | child labour and education | Economics of Discrimination | gender and Education,https://scholar.google.com/citations?hl=en&user=Z_QgW10AAAAJ
Chandan Kumar,University of Hyderabad,Not Mentioned,Not Mentioned,AI | NLP | Algorithm,https://scholar.google.com/citations?hl=en&user=uz7jBNMAAAAJ
Jondhale Rahul Hiraman,"Assistant Professor of English, GITAM (Deemed to be University), Hyderabad Campus",gitam.edu,Not Mentioned,English literature | Cultural Studies | Dalit Studies | Literatures in English,https://scholar.google.com/citations?hl=en&user=oG3Ji1cAAAAJ
KODI CHARAN RAMTEJ,Central University of Hyderabad,uohyd.ac.in,Not Mentioned,Distributed Systems | Cloud computing | Blockchain,https://scholar.google.com/citations?hl=en&user=tSHqMUMAAAAJ
Jyothi Basu Rajayyan,University of Hyderabad,uohyd.ac.in,Not Mentioned,Not Mentioned,https://scholar.google.com/citations?hl=en&user=-pOJkK8AAAAJ
Shamshad Mir,University of Hyderabad,uohyd.ac.in,Not Mentioned,Sexuality Studies | Sociology of Law | Sociology of body and emotion | Social anthropology and Political Sociology.,https://scholar.google.com/citations?hl=en&user=MYZHAC0AAAAJ
Dr Juliet F Lalzarzoliani,"School of Economics, University of Hyderabad",uohyd.ac.in,Not Mentioned,Health Economics Public Policy and …,https://scholar.google.com/citations?hl=en&user=H-j1JAwAAAAJ
Malemnganbi Akoijam,"Research Scholar, CALTS University of Hyderabad",uohyd.ac.in,Not Mentioned,Cultural Studies | Translation Studies | Decoloniality | gender studies,https://scholar.google.com/citations?hl=en&user=4rtWP7cAAAAJ
SK Akram,"Centre for English Language Studies, University of Hyderabad",uohyd.ac.in,Not Mentioned,English for Specific Purposes | Academic Writing | Discourse Analysis | Systemic Functional Linguistics | Multimodality,https://scholar.google.com/citations?hl=en&user=l0Z8uVEAAAAJ
Edukondalu Chappidi,University of Hyderabad,uohyd.ac.in,Not Mentioned,Combinatorial optimization,https://scholar.google.com/citations?hl=en&user=OYj45cIAAAAJ
Akshay,"PhD Scholar, University of Hyderabad",uohyd.ac.in,Not Mentioned,Carbon | Energy Storage | Phase change materials | Carbon foams.,https://scholar.google.com/citations?hl=en&user=uGzwHsIAAAAJ
Aquib Parvez,University of Hyderabad,uohyd.ac.in,Not Mentioned,Economics of Education,https://scholar.google.com/citations?hl=en&user=HgHuQkMAAAAJ
Sangeetha Perugu,University of Hyderabad,Not Mentioned,Not Mentioned,Parsing | Dravidian syntax | Anaphora resolution | Computational linguistics | machine translation,https://scholar.google.com/citations?hl=en&user=1SvwakgAAAAJ
Sandip Rout,University of Hyderabad,uohyd.ac.in,Not Mentioned,Differential Equations,https://scholar.google.com/citations?hl=en&user=djIE5V0AAAAJ
UTKARSH .,"… Finance, IBS Hyderabad, ICFAI Foundation for Higher Education (Deemed to be University)",ibsindia.org,Not Mentioned,Finance,https://scholar.google.com/citations?hl=en&user=G7mBUeUAAAAJ
Dr. Afaque Nadeem Khan,"… Professor, Maulana Azad National Urdu University, Hyderabad, Telangana (College of …",Not Mentioned,Not Mentioned,Educational Psychology | Pedagogy of Urdu,https://scholar.google.com/citations?hl=en&user=mAzvQ8gAAAAJ
ADITYA KUMAR,University of Hyderabad,uohyd.ac.in,Not Mentioned,Internet of Things | Machine Learning | Federated Learning,https://scholar.google.com/citations?hl=en&user=OVaVOi4AAAAJ
sarvani jowhar khanam,"Research Scholar, University of Hyderabad, India",uohyd.ac.in,Not Mentioned,Perovskite Single Crystals (OIHP) | Quantum dots & Bulk Heterojunction …,https://scholar.google.com/citations?hl=en&user=LEsa_QQAAAAJ
Kartikey Saxena,"M.Sc. Animal Biology and Biotechnology, University of Hyderabad",uohyd.ac.in,Not Mentioned,Cancer Biology | Neurosciences,https://scholar.google.com/citations?hl=en&user=ahv2bdgAAAAJ
Arijit Dutta,University of Hyderabad,uohyd.ac.in,Not Mentioned,Internet of Things | IoT communication modules | LPWAN | IIoT,https://scholar.google.com/citations?hl=en&user=nZ336w4AAAAJ
Sarah  Geo,"Student, University of Hyderabad",uohyd.ac.in,Not Mentioned,Not Mentioned,https://scholar.google.com/citations?hl=en&user=-SXVvWsAAAAJ
Laba Sa,University of Hyderabad,uohyd.ac.in,Not Mentioned,Elliptic Curves | Cryptography,https://scholar.google.com/citations?hl=en&user=75__7boAAAAJ
Shanmugapriya Vijaamohan,"Student, University of hyderabad",Not Mentioned,Not Mentioned,High energy density materials,https://scholar.google.com/citations?hl=en&user=w9kzijQAAAAJ
Dodo Khan Alias Khalid Malokani,"Assistant professor of Business Administration, GC University Hyderabad, Sindh, Pakistan",gcuh.edu.pk,Not Mentioned,Human Resources Management | Marketing | Statistics | Tourism,https://scholar.google.com/citations?hl=en&user=3VAeHO4AAAAJ
Anjali Kanchi,University of Hyderabad,uohyd.ac.in,Not Mentioned,Metallurgy,https://scholar.google.com/citations?hl=en&user=uOWdhnUAAAAJ
Sannaki Munna,University of Hyderabad,uohyd.ac.in,Not Mentioned,Orphan Orphanage Identities,https://scholar.google.com/citations?hl=en&user=5KXV8kIAAAAJ
Azmeera Premalatha,University of Hyderabad,Not Mentioned,Not Mentioned,Solar Cells and Photonics,https://scholar.google.com/citations?hl=en&user=4AldvMoAAAAJ
SHIVAM DWIVEDI,University of Hyderabad(Formerly),sdlccorp.com,Not Mentioned,Machine Learning | Computer vision | Natural Language Processing | Deep Learning,https://scholar.google.com/citations?hl=en&user=Iqdcd7oAAAAJ
Yashasvi RP,"Student, University of Hyderabad",uohyd.ac.in,Not Mentioned,Artificial Intelligence | Machine Learning | Deep Learning,https://scholar.google.com/citations?hl=en&user=BvhJY4MAAAAJ
SOUMYA RANJAN DAS,"Research Scholar, University of Hyderabad",uohyd.ac.in,Not Mentioned,Higher Education | Teacher Education | Educational Technology.,https://scholar.google.com/citations?hl=en&user=lhg_ByAAAAAJ
Pavan Kumar Thimmavajjala,University of Hyderabad,uohyd.ac.in,Not Mentioned,Macroeconomics | Urban Economics | Law and Economics | Indian Economy | Econometrics,https://scholar.google.com/citations?hl=en&user=-iHw1QcAAAAJ
Shaik Mahaboob Basha,"Assistant Professor of History, Maulana Azad National Urdu University, Hyderabad, India",manuu.edu.in,Not Mentioned,Women's History,https://scholar.google.com/citations?hl=en&user=swwPDjYAAAAJ
Shreya Sharma,"Master of Sciences, University of Hyderabad",uohyd.ac.in,Not Mentioned,Drought Stress | Melatonin | Pollen germination,https://scholar.google.com/citations?hl=en&user=jWMlVQMAAAAJ
Ashok Gurram,University of Hyderabad,uohyd.ac.in,Not Mentioned,Public Policy | Governance and Ethics | Technology | Michel Foucault | Development studies,https://scholar.google.com/citations?hl=en&user=rhERk8wAAAAJ
Shrudula Murthy,"Undergraduate Student at NALSAR University of Law, Hyderabad",nalsar.ac.in,Not Mentioned,Intellectual Property Law | Technology Laws,https://scholar.google.com/citations?hl=en&user=2aUdH2wAAAAJ
